Order,Family,Name,Scientific name,Size (cm),Cavity nester type,Reference ,Obligate or Facultative,Occasional,Excavated,Decay-formed,Excavator species,Status,Nearctic,Palearctic,Neotropical,Afrotropical,Oriental,Australasia
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Australian Shoveler,Spatula rhynchotis,46–56,Non-excavator,15,Facultative,,,X,,not globally threatened,,,,,,1
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",White-winged Duck,Asarcornis scutulata,66–81,Non-excavator,10,Facultative,,,X,,Endangered,,,,,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Bufflehead,Bucephala albeola,32–40,Non-excavator,10,Facultative,,X,X,"Picidae (Colaptes spp., only rarely other species such as Dryocopus pileatus) ",Not globally threatened,1,,,,,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Common Goldeneye,Bucephala clangula,42–50,Non-excavator,10,Facultative,,X,X,Picidae (Dryocopus martius),Not globally threatened,1,1,,,,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Barrow's Goldeneye,Bucephala islandica,42–53,Non-excavator,10,Facultative,,X,X,Picidae (Dryocopus pileatus),Not globally threatened,1,1,,,,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Hooded Merganser,Lophodytes cucullatus,42–50,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,1,,,,,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Smew,Mergellus albellus,35–44,Non-excavator,10,Obligate,,X,X,Picidae (Dryocopus martius),Not globally threatened,1,1,,,,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Goosander,Mergus merganser,58–72,Non-excavator,10,Facultative,,X,X,Picidae (Dryocopus martius and Dryocopus pileatus),Not globally threatened,1,1,,,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Brazilian Merganser,Mergus octosetaceus,49–56,Non-excavator,10,Facultative,,,X,,Critically Endangered,,,1,,,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Scaly-sided Merganser,Mergus squamatus,52–62,Non-excavator,10,Obligate,,,X,,Endangered,,1,,,,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Red-legged Partridge,Alectoris rufa,34–38,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,1,,,,
Phaethontiformes,Phaethontidae (Tropicbirds),White-tailed Tropicbird ,Phaethon lepturus,70–82,Non-excavator,33,Facultative,X,,X,,Not globally threatened,1,,1,1,1,1
Columbiformes,Columbidae (Pigeons and Doves),Stock Dove,Columba oenas,32–34,Non-excavator,10,Facultative,,X,X,Picidae (Dryocopus martius),Not globally threatened,,1,,,,
Columbiformes,Columbidae (Pigeons and Doves),Japanese Woodpigeon,Columba janthina,37–43.5,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,,
Columbiformes,Columbidae (Pigeons and Doves),Pink Pigeon,Nesoenas mayeri,40,Non-excavator,10,Facultative,,,X,,Endangered,,,,1,,
Columbiformes,Columbidae (Pigeons and Doves),Diamond Dove,Geopelia cuneata,19–24,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,,1
Gruiformes,"Rallidae (Rails, Gallinules, Coots",Buff-banded Rail,Hypotaenidia philippensis,25–33,Non-excavator,15,Facultative,X,,X,,Not globally threatened,,,,,1,1
Gruiformes,"Rallidae (Rails, Gallinules, Coots",Weka,Gallirallus australis,46–60,Non-excavator,10,Facultative,,,X,,Vulnerable,,,,,,1
Gruiformes,Psophiidae (Trumpeters),Ochre-winged Trumpeter,Psophia ochroptera,45–52,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Gruiformes,Psophiidae (Trumpeters),Olive-winged Trumpeter ,Psophia dextralis,45–52,Non-excavator,Inferred,Obligate,,,X,,Endangered,,,1,,,
Gruiformes,Psophiidae (Trumpeters),White-winged Trumpeter,Psophia leucoptera,45–52,Non-excavator,39,Obligate,,,X,,Not globally threatened,,,1,,,
Gruiformes,Psophiidae (Trumpeters),Green-winged Trumpeter,Psophia viridis,45–52,Non-excavator,Inferred,Obligate,,,X,,Vulnerable,,,1,,,
Gruiformes,Psophiidae (Trumpeters),Grey-winged Trumpeter,Psophia crepitans,45–52,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Gruiformes,Psophiidae (Trumpeters),Black-winged Trumpeter,Psophia obscura,45–52,Non-excavator,Inferred,Obligate,,,X,,Critically Endangered,,,1,,,
Strigiformes,Tytonidae (Barn-Owls),Minahassa Masked-owl ,Tyto inexspectata,27–31,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,1,
Strigiformes,Tytonidae (Barn-Owls),Lesser Sooty-owl,Tyto multipunctata,32–38,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Strigiformes,Tytonidae (Barn-Owls),Australian Masked-ow,Tyto novaehollandiae,33–42,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Strigiformes,Tytonidae (Barn-Owls),Golden Masked-owl,Tyto aurantia,27–33,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,,1
Strigiformes,Tytonidae (Barn-Owls),Seram Masked-owl,Tyto almae,31,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,,1
Strigiformes,Tytonidae (Barn-Owls),Taliabu Masked-owl,Tyto nigrobrunnea,31,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,,1
Strigiformes,Tytonidae (Barn-Owls),Ashy-faced Owl,Tyto glaucops,27–33,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,1,,,
Strigiformes,Tytonidae (Barn-Owls),Madagascar Red Owl,Tyto soumagnei,27–30,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,1,,
Strigiformes,Tytonidae (Barn-Owls),Greater Sooty-owl,Tyto tenebricosa,37–43,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,,1
Strigiformes,Tytonidae (Barn-Owls),Common Barn-owl,Tyto alba,29–44,Non-excavator,10,Facultative,,,X,,Not globally threatened,1,1,1,1,1,1
Strigiformes,Tytonidae (Barn-Owls),Sulawesi Masked-owl,Tyto rosenbergii,41–51,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,1,
Strigiformes,Tytonidae (Barn-Owls),Eastern Grass-owl,Tyto longimembris,32–38,Non-excavator,50,Facultative,,,X,,Not globally threatened,,1,,,1,1
Strigiformes,Tytonidae (Barn-Owls),Oriental Bay-owl ,Phodilus badius,23–29,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,1,
Strigiformes,Tytonidae (Barn-Owls),Sri Lanka Bay-owl,Phodilus assimilis,22–27,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Tytonidae (Barn-Owls),Congo Bay-owl,Phodilus prigoginei,23–25,Non-excavator,10,Unknown,,,X,,Endangered,,,,1,,
Strigiformes,Strigidae (Owls),Grand Comoro Scops-owl,Otus pauliani,15–20,Non-excavator,10,Obligate,,,X,,Critically Endangered,,,,1,,
Strigiformes,Strigidae (Owls),Madagascar Scops-owl,Otus rutilus,22–24,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Mindanao Lowland Scops-owl ,Otus everetti,22,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),African Scops-owl ,Otus senegalensis,16–19 ,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Luzon Lowland Scops-owl ,Otus megalotis,23–28 ,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Luzon Highland Scops-owl,Otus longicornis,19 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Annobon Scops-owl,Otus feae,18,Non-excavator,10,Unknown,,,X,,Critically Endangered,,,,1,,
Strigiformes,Strigidae (Owls),Flores Scops-owl,Otus alfredi,19–21,Non-excavator,10,Unknown,,,X,,Endangered,,,,,1,
Strigiformes,Strigidae (Owls),Eurasian Scops-owl ,Otus scops,16–20,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,1,,
Strigiformes,Strigidae (Owls),White-fronted Scops-owl,Otus sagittatus,25–28,Non-excavator,10,Obligate,,,X,,Vulnerable,,,,,1,
Strigiformes,Strigidae (Owls),Andaman Scops-owl,Otus balli,18–19,Non-excavator,10,Obligate,,X,X,Picidae and Megalaimidae,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Reddish Scops-owl,Otus rufescens,15–18,Non-excavator,10,Obligate,,X,X,Picidae and Megalaimidae,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Serendib Scops-owl,Otus thilohoffmanni,16.5,Non-excavator,10,Unknown,,,X,,Endangered,,,,,1,
Strigiformes,Strigidae (Owls),Sandy Scops-owl,Otus icterorhynchus,18–20,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Sokoke Scops-owl,Otus ireneae,15–18,Non-excavator,10,Unknown,,,X,,Endangered,,,,1,,
Strigiformes,Strigidae (Owls),Mountain Scops-owl,Otus spilocephalus,17–21,Non-excavator,10,Obligate,,X,X,Picidae and Megalaimidae,Not globally threatened,,1,,,1,
Strigiformes,Strigidae (Owls),Javan Scops-owl,Otus angelinae,16–18,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,1,
Strigiformes,Strigidae (Owls),Mentawai Scops-owl,Otus mentawi,20,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Indian Scops-owl,Otus bakkamoena,20,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Collared Scops-owl,Otus lettia,23–25,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,1,,,1,
Strigiformes,Strigidae (Owls),Giant Scops-owl,Otus gurneyi,30–35,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,1,
Strigiformes,Strigidae (Owls),Sunda Scops-owl,Otus lempiji,20,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Japanese Scops-owl,Otus semitorques,23–25 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,1,,,,
Strigiformes,Strigidae (Owls),Wallace's Scops-owl,Otus silvicola,23–25,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Palawan Scops-owl,Otus fuliginosus,19–20,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Mindoro Scops-owl,Otus mindorensis,18–19,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Moluccan Scops-owl,Otus magicus,23–25 ,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,1
Strigiformes,Strigidae (Owls),Rinjani Scops-owl,Otus jolandae,22,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Mantanani Scops-owl,Otus mantananensis,18–20 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Ryukyu Scops-owl,Otus elegans, 20,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Sulawesi Scops-owl,Otus manadensis,19–23,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Sangihe Scops-owl,Otus collari,19.5,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Biak Scops-owl,Otus beccarii,20,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,,1
Strigiformes,Strigidae (Owls),Simeulue Scops-owl,Otus umbra,16–18,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Enggano Scops-owl,Otus enganensis,16–20,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Nicobar Scops-owl,Otus alius,19–20,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Pemba Scops-owl,Otus pembaensis,16,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,1,,
Strigiformes,Strigidae (Owls),Pallid Scops-owl,Otus brucei,21,Non-excavator,10,Facultative,,X,,Picidae,Not globally threatened,,1,,,1,
Strigiformes,Strigidae (Owls),Moheli Scops-owl,Otus moheliensis,22,Non-excavator,10,Unknown,,,X,,Critically Endangered,,,,1,,
Strigiformes,Strigidae (Owls),Seychelles Scops-owl,Otus insularis,20,Non-excavator,10,Obligate,,,X,,Endangered,,,,1,,
Strigiformes,Strigidae (Owls),Oriental Scops-owl,Otus sunia,18–21,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,1,
Strigiformes,Strigidae (Owls),Socotra Scops-owl,Otus socotranus,15–16,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Anjouan Scops-owl,Otus capnodes,22,Non-excavator,10,Unknown,,,X,,Critically Endangered,,,,1,,
Strigiformes,Strigidae (Owls),Mayotte Scops-owl,Otus mayottensis,24 ,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Visayan Scops-owl,Otus nigrorum,20,Non-excavator,Inferred,Obligate,,,X,,Vulnerable,,,,,1,
Strigiformes,Strigidae (Owls),Rajah Scops-owl ,Otus brookii, 23,Non-excavator,Inferred,Obligate,,,X,,Not Globally Threatened,,,,,1,
Strigiformes,Strigidae (Owls),Arabian Scops-owl ,Otus pamelae,18,Non-excavator,Inferred,Obligate,,,X,,Not Globally Threatened,,1,,,,
Strigiformes,Strigidae (Owls),Sao Tome Scops-owl ,Otus hartlaubi,16–19,Non-excavator,Inferred,Obligate,,,X,,Vulnerable,,,,1,,
Strigiformes,Strigidae (Owls),Mindanao Highland Scops-owl,Otus mirus,19–20,Non-excavator,Inferred,Obligate,,,X,,Not Globally Threatened,,,,,1,
Strigiformes,Strigidae (Owls),Siau Scops-owl,Otus siaoensis,19,Non-excavator,Inferred,Obligate,,,X,,Critically Endangered,,,,,1,
Strigiformes,Strigidae (Owls),Banggai Scops-owl,Otus mendeni,18,Non-excavator,Inferred,Obligate,,,X,,Vulnerable,,,,,1,
Strigiformes,Strigidae (Owls),Sula Scops-owl,Otus sulaensis,20,Non-excavator,Inferred,Obligate,,,X,,Not Globally Threatened,,,,,1,
Strigiformes,Strigidae (Owls),Wetar Scops-owl,Otus tempestatis,19–20,Non-excavator,Inferred,Obligate,,,X,,Not Globally Threatened,,,,,1,
Strigiformes,Strigidae (Owls),Flammulated Owl,Psiloscops flammeolus,15–17,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,1,,1,,,
Strigiformes,Strigidae (Owls),Bare-legged Screech-owl,Margarobyas lawrencii,20–23,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Peruvian Screech-owl ,Megascops roboratus, 20–22 ,Non-excavator,10; 13,Obligate,,,,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Yungas Screech-owl,Megascops hoyi,24,Non-excavator,10,Obligate,,X,,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Eastern Screech-owl ,Megascops asio,16–25,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,1,,,,,
Strigiformes,Strigidae (Owls),Pacific Screech-owl ,Megascops cooperi,20–25.5,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,1,,,,,
Strigiformes,Strigidae (Owls),Long-tufted Screech-owl ,Megascops sanctaecatarinae,24–27,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Whiskered Screech-owl ,Megascops trichopsis,16–19,Non-excavator,10,Obligate,,X,X,Picidae (Colaptes spp.),Not globally threatened,1,,1,,,
Strigiformes,Strigidae (Owls),Guatemalan Screech-owl,Megascops guatemalae,20–23,Non-excavator,10,Obligate,,X,X,Picidae and Trogoniformes,Not globally threatened,1,,1,,,
Strigiformes,Strigidae (Owls),Western Screech-owl,Megascops kennicottii,21–24,Non-excavator,10,Obligate,,X,X,Picidae (Colaptes spp.),Not globally threatened,1,,,,,
Strigiformes,Strigidae (Owls),Balsas Screech-owl,Megascops seductus,24–26,Non-excavator,Inferred,Obligate,,,,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Tropical Screech-owl,Megascops choliba,20–24,Non-excavator,5; 10,Facultative,,X,X,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Koepcke's Screech-owl,Megascops koepckeae, 24,Non-excavator,Inferred,Facultative,,,,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Bearded Screech-owl,Megascops barbarus,16–20,Non-excavator,Inferred,Obligate,,,X,,Vulnerable,,,1,,,
Strigiformes,Strigidae (Owls),Colombian Screech-owl,Megascops colombianus,26–28,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Rufescent Screech-owl,Megascops ingens,24–28,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Cinnamon Screech-owl,Megascops petersoni,21,Non-excavator,10; 12,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Tawny-bellied Screech-owl,Megascops watsonii,19–24,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Black-capped Screech-owl,Megascops atricapilla,23–24,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Vermiculated Screech-owl,Megascops vermiculatus,20–23,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Bare-shanked Screech-owl,Megascops clarkii,20–25,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Puerto Rican Screech-owl,Megascops nudipes,23–25 ,Non-excavator,Inferred,Facultative,,,,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Cloudforest Screech-owl,Megascops marshalli,20–23,Non-excavator,Inferred,Obligate,,,,,Not Globally Threatened,,,1,,,
Strigiformes,Strigidae (Owls),White-throated Screech-owl,Megascops albogularis,19–25,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Palau Owl,Pyrroglaux podargina,22,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Northern White-faced Owl,Ptilopsis leucotis,25,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Southern White-faced Owl,Ptilopsis granti,22–24,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Crested Owl,Lophostrix cristata,36–43,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Maned Owl,Jubula lettii, 40,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Spectacled Owl ,Pulsatrix perspicillata,43–52 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Tawny-browed Owl,Pulsatrix koeniswaldiana, 44,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Band-bellied Owl,Pulsatrix melanota,48,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Blakiston's Eagle-owl,Bubo blakistoni,60–72,Non-excavator,10,Facultative,,,X,,Endangered,,1,,,,
Strigiformes,Strigidae (Owls),Great Horned Owl,Bubo virginianus,51,Non-excavator,10,Facultative,,,X,,Not globally threatened,1,,1,,,
Strigiformes,Strigidae (Owls),Eurasian Eagle-owl,Bubo bubo,60–75,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,1,,,,
Strigiformes,Strigidae (Owls),Pharaoh Eagle-owl,Bubo ascalaphus,46–50,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,1,,
Strigiformes,Strigidae (Owls),Spotted Eagle-owl,Bubo africanus,45,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Fraser's Eagle-owl,Bubo poensis,39–48,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Spot-bellied Eagle-owl,Bubo nipalensis,51–64,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,1,
Strigiformes,Strigidae (Owls),Barred Eagle-owl,Bubo sumatranus,40–46,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Magellanic Horned Owl,Bubo magellanicus,45,Non-excavator,1,Facultative,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Shelley's Eagle-owl,Bubo shelleyi,61,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Verreaux's Eagle-owl,Bubo lacteus,60–65,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Philippine Eagle-owl,Bubo philippensis,40,Non-excavator,Inferred,Unknown,,,,,Vulnerable,,,,,1,
Strigiformes,Strigidae (Owls),Forest Owlet ,Heteroglaux blewitti,20–23,Non-excavator,10,Obligate,,,X,,Critically Endangered,,,,,1,
Strigiformes,Strigidae (Owls),Brown Fish-owl,Ketupa zeylonensis,48–58,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,1,
Strigiformes,Strigidae (Owls),Buffy Fish-owl,Ketupa ketupu,38–44 ,Non-excavator,10; 43,Facultative,,,X,,Not globally threatened,,,,,1,
Strigiformes,Strigidae (Owls),Pel's Fishing-owl,Scotopelia peli, 51–63,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Strigiformes,Strigidae (Owls),Rufous Fishing-owl,Scotopelia ussheri,46–51,Non-excavator,Inferred,Unknown,,,,,Vulnerable,,,,1,,
Strigiformes,Strigidae (Owls),Baja Pygmy-owl,Glaucidium hoskinsii,15–16 ,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,1,,,,,
Strigiformes,Strigidae (Owls),Mountain Pygmy-owl ,Glaucidium gnoma,15–17,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,1,,1,,,
Strigiformes,Strigidae (Owls),Colima Pygmy-owl ,Glaucidium palmarum,13–15 ,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,1,,,,,
Strigiformes,Strigidae (Owls),Cuban Pygmy-owl ,Glaucidium siju,16–17,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Northern Pygmy-owl ,Glaucidium californicum,16–18,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,1,,,,,
Strigiformes,Strigidae (Owls),Guatemalan Pygmy-owl ,Glaucidium cobanense,16–18,Non-excavator,10,Obligate,,X,,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Andean Pygmy-owl ,Glaucidium jardinii,14.5–16 ,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Tucuman Pygmy-owl,Glaucidium tucumanum,16–17.5,Non-excavator,10,Obligate,,X,,Picidae,Not globally threatened,,,1,,,
Strigiformes,Strigidae (Owls),Cloudforest Pygmy-owl,Glaucidium nubicola,16,Non-excavator,10,Obligate,,X,X,Picidae,Vulnerable,,,1,,,
Strigiformes,Strigidae (Owls),Sjostedt's Owlet ,Glaucidium sjostedti,20–25,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
