cell_id,coast_dist
75713,35308.10519364312
75714,62270.713422471235
75715,89233.32165129935
75716,116195.9298801275
75717,143158.53810895563
75718,170121.14633778375
75719,197083.75456661187
75720,216901.9125924587
75721,233894.89108181087
75722,252636.49867364322
75723,272766.53176294063
75724,293999.9340780349
75725,291178.35711622075
75726,265868.67240530276
75727,240926.26731059235
75728,216478.13190683216
75729,192712.47211202662
75730,169915.89749398216
75731,148535.27370575067
75732,129275.06661572092
75733,113222.60446640456
75734,101905.21809903902
75735,93050.56580965559
75736,68660.50491872852
75737,46202.91360854099
75738,31830.072512356328
75739,35915.60639374441
75740,45303.59655362296
75741,54691.58671350152
75742,64079.57687338008
75743,73467.56703325863
75744,82855.5571931372
75745,94015.53344194057
75746,110099.79496301788
75747,126863.1421529456
75748,116426.52662357988
75749,90796.47059241435
75750,64740.321789273294
75751,38684.17298613223
75752,12628.024182991181
75753,13428.12462014987
76765,10963.779379416395
76766,2290.238026809883
76767,10931.66070778985
76768,26363.53311781949
76769,19180.142906310302
76770,9665.34805403742
76771,2986.1643965252606
76772,3693.0192609869
76773,10372.20291849906
76832,650.7749166990902
76833,23984.384964050892
76834,47317.99501140269
76835,70651.60505875449
76836,93985.21510610629
76837,117776.95128106844
76838,142679.07154344345
76839,168229.67829706785
76840,194172.94318048234
76841,220370.23180730813
76842,246740.64576036637
76843,273234.0635310292
76844,299817.87918186997
76845,326470.0106909519
76846,353174.9921554273
76847,379921.67914903467
76848,406701.84348101733
76849,433509.28097826673
76850,460339.2269812879
76851,487187.9628040553
76852,514052.54430320783
76853,540930.6106221364
76854,567820.2468312249
76855,594719.8835711726
76856,621628.2225883451
76857,648544.1807015007
76858,675466.8470955602
76859,702395.4503900581
76860,729329.3329711129
76861,756267.93078612315
76862,783210.7572926717
76863,810157.3905991331
76864,837107.4630809549
76865,864060.6529343111
76866,891016.6772584585
76867,905129.6027144
76868,906616.682421189
76869,908903.7462673805
76870,911984.775702618
76871,915851.7577904351
76872,920494.7872651455
76873,925902.189497779
76874,932060.6609289207
76875,938955.4232154645
76876,945399.9151920326
76877,945430.3177459015
76878,946231.4578268524
76879,947801.3810124695
76880,950136.2764978288
76881,953230.5230033145
76882,957076.7555704121
76883,961665.9514203466
76884,966106.377613115
76885,964498.0182727367
76886,963643.7732063326
76887,961156.6839007885
76888,956398.3846947909
76889,952382.0501702299
76890,949117.099585765
76891,946611.3077529446
76892,944870.7145453207
76893,943899.5531543756
76894,941877.476496153
76895,939900.0617659031
76896,938695.409323139
76897,938266.4956509544
76898,938614.3842057341
76899,932450.1430246154
76900,920777.7967486543
76901,909757.2383575668
76902,899412.4273672601
76903,889766.9336749638
76904,880843.7307604725
76905,872664.9756800763
76906,865251.7792743269
76907,858623.9708370998
76908,852799.8622506626
76909,847796.0172196078
76910,843607.3423576709
76911,839677.5254156033
76912,832269.0268980348
76913,805576.1593288012
76914,778904.4638619568
76915,752256.1925097213
76916,725633.9259670562
76917,699040.6353421118
76918,672479.7582118318
76919,645955.2929961825
76920,619471.9169542105
76921,593035.1349119751
76922,566651.4683517594
76923,540328.6980443896
76924,514076.1784750247
76925,487905.2496342151
76926,461829.7824586089
76927,435866.91008942894
76928,410038.020988355
76929,384370.1263121094
76930,358897.7700492541
76931,333665.73796460964
76932,308732.9591031833
76933,284178.2106033961
76934,260108.57488150685
76935,236672.1066624218
76936,214076.85866802387
76937,192619.09760537598
76938,172723.28189172896
76939,152444.03552308684
76940,126061.0780688721
76941,99678.12061465735
76942,73295.1631604426
76943,46912.205706227855
76944,20529.2482520131
76945,5853.709202201647
76987,20037.58917610113
76988,6925.019052726994
76989,33887.62728155511
76990,60850.235510383245
76991,87812.84373921137
76992,114775.45196803949
76993,141738.06019686762
76994,168700.6684256957
76995,195663.27665452388
76996,222625.884883352
76997,249588.49311218015
76998,272021.6496438339
76999,290812.92657455633
77000,310815.9240624004
77001,301240.2605202755
77002,276851.9638217873
77003,252994.7137503807
77004,229833.94113858356
77005,207602.88006901712
77006,186634.05671690128
77007,167402.46844137137
77008,150575.23619081973
77009,137040.93208810996
77010,127849.64756007261
77011,105613.52703210061
77012,84360.30691257476
77013,67358.04089050814
77014,58442.706669275045
77015,61253.52441333058
77016,70618.92078141084
77017,80006.91094128939
77018,89394.90110116797
77019,98782.89126104652
77020,108170.88142092507
77021,117886.23101269589
77022,131445.59894460882
77023,148028.92092411162
77024,123929.13757532227
77025,97872.98877218123
77026,71816.83996904017
77027,45760.691165899116
77028,19704.54236275806
77029,6351.606440382993
78039,2741.9418805100318
78040,5931.59947209648
78041,14605.14082470299
78042,23278.682177309507
78043,23716.684100608112
78044,9861.4367523865
78045,3993.810595835116
78107,9098.18783460107
78108,14235.42221275073
78109,37569.032260102525
78110,60902.64230745432
78111,84236.25235480613
78112,107569.86240215792
78113,130903.47244950973
78114,154238.36534213365
78115,178138.6553975565
78116,202818.3614722426
78117,228024.54901549782
78118,253600.2802781516
78119,279444.10775787156
78120,305487.9974140209
78121,331684.82595298917
78122,358001.0209076234
78123,384412.06819549314
78124,410899.6779966764
78125,437449.9429434278
78126,464052.1089108896
78127,490697.7348511811
78128,517380.1061033521
78129,544093.8167218516
78130,570834.4668977055
78131,597598.4402605344
78132,624382.7375939052
78133,651184.8510282586
78134,678002.6677028132
78135,704834.3951706437
78136,731678.5030455678
78137,758533.6769204376
78138,785398.781655456
78139,812272.8318916685
78140,839154.9681868937
78141,866044.4375643679
78142,892940.5775524026
78143,919842.8030066084
78144,933552.507100784
78145,935773.7411621652
78146,938766.5874875983
78147,942523.6956796291
78148,947035.9697773161
78149,952292.6751721537
78150,958281.561087874
78151,964988.9955100464
78152,972353.8443908662
78153,972427.2026833944
78154,973206.1192710748
78155,974732.5975131228
78156,977003.1334252176
78157,980012.5554250351
78158,983754.0825118448
78159,988219.3991855936
78160,993035.3451582914
78161,991470.6708324499
78162,990639.6850057289
78163,987678.9767952675
78164,983049.0630904399
78165,979142.0528619107
78166,975966.6279757118
78167,973529.9472342526
78168,971837.5673956895
78169,970893.3806763832
78170,968776.8135198146
78171,966854.41499245
78172,965683.3876417155
78173,965266.4660827946
78174,965604.6271226924
78175,956716.915784072
78176,945344.2434933783
78177,934613.4069575227
78178,924546.7550229293
78179,915166.2056599931
78180,906493.0588486539
78181,898547.7992291059
78182,891349.8916015808
78183,884917.5730071306
78184,879267.6457003924
78185,874415.2757895936
78186,870319.8214414594
78187,863265.7306863958
78188,836690.4667334611
78189,810143.2913181453
78190,783627.0591377876
78191,757145.0212198967
78192,730700.8953759521
78193,704298.9520426382
78194,677944.1195212912
78195,651642.1138467335
78196,625399.6001627914
78197,599224.3947211426
78198,573125.7196933846
78199,547114.5272419662
78200,521203.9152427201
78201,495409.6654380906
78202,469750.94673094724
78203,444251.24344199814
78204,418939.5930738724
78205,393852.2540116308
78206,369034.97576135304
78207,344546.11981608893
78208,320460.9867448189
78209,296877.8526104689
78210,273926.40383092605
78211,251779.44725668913
78212,228186.94859872392
78213,201264.24283814046
78214,174365.44204521514
78215,147503.62474880597
78216,120703.48482313949
78217,94017.78120580787
78218,67555.86390277235
78219,41172.9064485576
78220,14789.948994342853
78221,11593.008459871895
78222,9578.121024391188
78223,5477.521214306399
78224,1376.9214042216104
78225,639.2697953206739
78226,9679.30052757522
78227,18719.331259829767
78263,21458.067088189135
78264,5504.541140638994
78265,32467.149369467115
78266,59429.75759829525
78267,86392.36582712337
78268,113355.25226748062
78269,140327.53906009294
78270,167308.7661203072
78271,194295.20895466616
78272,221284.95932795596
78273,248276.9385722582
78274,275270.491024466
78275,302265.1952026372
78276,328991.0577259493
78277,313312.2299938921
78278,289941.14709265105
78279,267254.9047090795
78280,245443.4749687104
78281,224761.68427552943
78282,205550.79671952038
78283,188261.64066449224
78284,173469.76871876902
78285,161861.286208284
78286,143213.71878638497
78287,122534.13213814881
78288,104771.45522074641
78289,91637.88582947792
78290,85299.15831659765
78291,87249.01546575496
78292,95934.2450091987
78293,105322.23516907728
78294,114710.22532895584
78295,124098.2154888344
78296,133486.20564871293
78297,142874.1958085915
78298,154253.64960322008
78299,141144.86243716732
78300,120615.54685003572
78301,101457.52987311385
78302,78893.35814880706
78303,52837.20934566599
78304,26781.06054252494
78305,724.9117393838894
79312,7314.98026040287
79313,949.3367362315284
79314,10934.570216057942
79315,22361.468669048452
79316,21000.730105323313
79317,13906.200543732939
79318,6811.6709821425675
79319,282.85857944780423
79383,10900.244815135047
79384,15092.126164895759
79385,41084.497144926565
79386,67076.86812495736
79387,93069.23910498817
79388,119061.61008501897
79389,144488.11974556136
79390,167821.72979291316
79391,191155.33984026496
79392,214535.4134803849
79393,238506.50062552927
79394,263065.1212990264
79395,288061.04430746514
79396,313389.6495593677
79397,338976.37034811015
79398,364766.8938621144
79399,390720.86463516497
79400,416807.7509652223
79401,443004.07274439663
79402,469291.50394137605
79403,495655.5486171767
79404,522084.6004992202
79405,548569.263887311
79406,575101.8557484422
79407,601676.0354947986
79408,628286.5261106384
79409,654928.9015577262
79410,681599.422901051
79411,708294.9106851479
79412,735012.6445891373
79413,761750.2838262374
79414,788505.8034743874
79415,815277.4431543075
79416,842063.6653600849
79417,868863.121396631
79418,895674.6233574627
79419,922497.1209331597
79420,949329.6821091209
79421,962651.0111761122
79422,965560.5524527536
79423,969213.8007619074
79424,973602.3843036838
79425,978716.4113553494
79426,984544.5774523208
79427,991074.2838583011
79428,998289.8002879528
79429,999424.2559214712
79430,1000182.1481071338
79431,1001667.5174229294
79432,1003877.1346774606
79433,1006806.2314051511
79434,1010448.5507259915
79435,1014796.4129480704
79436,1019840.7943401189
79437,1018444.7726754065
79438,1017635.8137256972
79439,1014226.4793425249
79440,1009718.302616714
79441,1005914.8820247282
79442,1002824.2364036022
79443,1000452.971587427
79444,998806.2112330688
79445,997887.5421796801
79446,995681.5997578995
79447,993811.2464010643
79448,992672.0197779447
79449,992266.4381237588
79450,992595.400756823
79451,981126.5181759938
79452,970040.064341071
79453,959585.4355842994
79454,949783.4963528215
79455,940654.6506039664
79456,932218.672555721
79457,924494.5295783156
79458,917500.1999884858
79459,911252.4890158555
79460,905766.8466533052
79461,901057.1914451116
79462,894818.2555252387
79463,868369.1183859383
79464,841954.9519490411
79465,815579.1540106039
79466,789245.5712905792
79467,762958.5749874845
79468,736723.1518637604
79469,710545.0146452466
79470,684430.7365850499
79471,658387.9164500927
79472,632425.3820591284
79473,606553.4430021603
79474,580784.2065370883
79475,555131.9752167546
79476,529613.7510046314
79477,504249.87912575254
79478,479064.87654959253
79479,454088.5060080431
79480,429357.1783885265
79481,404915.79615877825
79482,380820.19027887366
79483,357140.3542995076
79484,333964.74067529663
79485,308799.67190882174
79486,281817.75903127406
79487,254839.67752259958
79488,227866.78822117942
79489,200901.18244711537
79490,173946.2475682141
79491,147007.85345509852
79492,120097.13115594818
79493,93238.04398582327
79494,66493.19349163199
79495,40091.853475848504
79496,15854.609725319677
79497,13008.07517399107
79498,17108.674984075857
79499,21209.274794160647
79500,25309.874604245433
79501,24802.385896868338
79502,15762.35516461379
79503,6722.324432359243
79504,2317.7062998953
79505,11359.616813081515
79506,26239.61798004281
79539,10215.032039444595
79540,14037.151171269985
79541,38289.33438198456
79542,62921.4569366399
79543,88800.42086086737
79544,115195.1376886408
79545,141817.92816545675
79546,168560.75982025114
79547,195374.34517668415
79548,222233.0752954111
79549,249122.3489719331
79550,276033.2403159651
79551,302959.9887136403
79552,329898.71136972756
79553,327171.8392055887
79554,304865.0975149901
79555,283376.1510721769
79556,262905.6072246045
79557,243710.224700965
79558,226114.99051909774
79559,210521.50543616316
79560,197404.71008758957
79561,181058.33702177665
79562,160712.6805678843
79563,142593.8637723881
79564,127653.64967662278
79565,117114.89472302614
79566,112224.5198528782
79567,113713.61900156293
79568,121249.56923698659
79569,130637.55939686515
79570,140025.5495567437
79571,149413.53971662227
79572,158801.5298765008
79573,168189.52003637937
79574,151382.36769226566
79575,126826.09825127714
79576,103494.43051280046
79577,82433.82252871185
79578,63273.98251015442
79579,44117.57373636129
79580,24961.164962568168
79581,5804.756188775047
80585,6403.825263535412
80586,1860.4917330989895
80587,10124.808729733393
80588,18389.125726367798
80589,16233.068334507452
80590,9138.538772917082
80591,2044.0092113267117
80592,5050.520350263661
80593,12145.049911854032
80659,18207.54601574614
80660,7784.824964284665
80661,33777.19594431547
80662,59769.56692434627
80663,85761.93790437708
80664,111784.66474151914
80665,138102.86151027563
80666,164642.00388503203
80667,191310.16316241917
80668,218060.00920660343
80669,244864.77227469147
80670,271708.1997052887
80671,298579.8634754889
80672,323359.2867660641
80673,348214.2092754022
80674,373367.16880937654
80675,398761.7709211421
80676,424354.6360670533
80677,450111.9464700278
80678,476007.00788798585
80679,502018.50440188847
80680,528129.2322579245
80681,554325.1691640753
80682,580594.7815578578
80683,606928.5028532211
80684,633318.3360515377
80685,659757.5478784038
80686,686240.4310341676
80687,712762.117672787
80688,739318.4317956857
80689,765905.7714864588
80690,792521.0142322433
80691,819161.440256522
80692,845824.6700153499
80693,872508.6129145152
80694,899211.42497938
80695,925931.4737154597
80696,952667.30878115
80697,979417.6373865006
80698,992365.6861876186
80699,995920.6124270642
80700,1000192.020259897
80701,1005170.7758018285
80702,1010846.4273372714
80703,1017207.3096448928
80704,1024240.6562568566
80705,1026421.4641801493
80706,1027159.4366006358
80707,1028605.8498111652
80708,1030757.7214524098
80709,1033610.645456875
80710,1037158.8366637926
80711,1041395.1884552788
80712,1046311.3420993866
80713,1045420.2116176885
80714,1044632.1425487893
80715,1040797.2624847356
80716,1036404.6704040678
80717,1032699.5400768848
80718,1029689.2926095008
80719,1027380.0360890314
80720,1025776.5047971923
80721,1024882.0112742682
80722,1022591.4050975073
80723,1020770.3596578818
80724,1019661.2538156328
80725,1019266.4116459717
80726,1017083.4531296976
80727,1005668.5499651016
80728,994855.6247755704
80729,984664.509315874
80730,975114.6997481636
80731,966225.2115441987
80732,958014.4263957156
80733,950499.9331620137
80734,943698.3653157786
80735,937625.2377460587
80736,932294.7861149034
80737,926869.8393328734
80738,900552.5606038143
80739,874276.9182331346
80740,848046.7823772267
80741,821866.510113113
80742,795741.023066329
80743,769675.9000617001
80744,743677.4882171226
80745,717753.0367933449
80746,691910.8592667187
80747,666160.5305902995
80748,640513.1285629434
80749,614981.5307849741
80750,589580.7820407398
80751,564328.5513749154
80752,539245.703962536
80753,514357.02054817055
80754,489692.10728000454
80755,465286.55179090635
80756,441183.39794535795
80757,417435.0320322342
80758,391439.8947874312
80759,364575.3737783293
80760,337732.4608325676
80761,310916.75257926376
80762,284135.95155989745
80763,257400.9535787731
80764,230727.68112576997
80765,204140.33107665984
80766,177677.47945786937
80767,151404.4208103412
80768,125440.4662592107
80769,100026.60900851068
80770,75718.78527918133
80771,54030.97610230693
80772,39539.32615740129
80773,39694.87118245812
80774,43795.4709925429
80775,47896.0708026277
80776,51996.67061271248
80777,50244.04158905735
80778,41204.01085680279
80779,32163.980124548252
80780,23123.94939229371
80781,11275.829923874684
80782,3925.520574393749
80783,19126.87107266218
80815,1652.217410783279
80816,25904.40062149786
80817,50156.58383221244
80818,74408.76704292702
80819,98660.9502536416
80820,123078.94327457335
80821,148293.05877087903
80822,174043.7769116182
80823,200124.06472910463
80824,226420.0659962288
80825,252864.49194731622
80826,279415.2041135416
80827,306044.54135280673
80828,332733.6266353125
80829,342602.2055892076
80830,321368.30364590476
80831,301059.6318039057
80832,281876.24450378946
80833,264063.5009409989
80834,247917.0180582078
80835,233782.29863813586
80836,219020.71491426733
80837,198893.23229255519
80838,180568.44171118017
80839,164649.34385604892
80840,151894.20898260406
80841,143151.3011211374
80842,139178.80335344933
80843,140382.2766346296
80844,146634.33391721474
80845,155952.883624653
80846,165340.87378453158
80847,174728.8639444101
80848,184116.85410428868
80849,169786.24886552434
80850,143309.48417097886
80851,117071.97018449089
80852,91280.25061536916
80853,66455.41439138637
80854,44255.62169326246
80855,25090.435147194978
80856,5934.026373401858
80857,13222.382400391267
81858,8859.991009408013
81859,2357.195197405863
81860,11035.963726600852
81861,19300.280723235257
81862,27564.597719869656
81863,15811.092148400929
81864,2381.3033661928994
81865,9818.182121079522
81935,22027.56335968279
81936,477.5237636735743
81937,27298.652046406085
81938,54293.696590886924
81939,81292.03266898806
81940,108291.1984484813
81941,135290.69719445196
81942,162290.36272469608
81943,189290.12367069224
81944,216289.94429981828
81945,243289.80474152844
81946,270289.6930649106
81947,297289.6016733113
81948,324289.5255000208
81949,351289.4610360254
81950,378289.40577411593
81951,405289.35787519295
81952,432289.315959623
81953,458701.3410073613
81954,484137.19898948836
81955,509733.9842004095
81956,535468.618923891
81957,561322.1437425172
81958,587278.8573234448
81959,613325.6585718283
81960,639451.5389503749
81961,665647.1872316735
81962,691904.6791812255
81963,718217.2319544487
81964,744579.0082185679
81965,770984.9587917926
81966,797430.6953501465
81967,823912.3867803264
81968,850426.6742603327
81969,876970.6012728852
81970,903541.5556023761
81971,930137.2210076305
81972,956755.5367528497
81973,983394.6635561276
81974,1010052.954806878
81975,1022642.8217744721
81976,1026803.0736520662
81977,1031653.4123414734
81978,1037184.1564207783
81979,1043384.485922978
81980,1050242.5417965283
81981,1053418.8155407405
81982,1054137.8880408723
81983,1055547.3334111003
81984,1057644.3916266463
81985,1060424.9833002393
81986,1063883.7489478476
81987,1068014.0997867682
81988,1072808.2789629071
81989,1072396.886757736
81990,1071628.6563520902
81991,1067389.5876351362
81992,1063106.8765799378
81993,1059495.1298949872
81994,1056561.228472274
81995,1054310.8311833309
81996,1052748.3212953277
81997,1051876.7642788654
81998,1049505.8434625976
81999,1047731.578620653
82000,1046651.0431923873
82001,1046266.386534758
82002,1041478.1506834367
82003,1030333.5479880638
82004,1019782.1835413442
82005,1009842.6529054081
82006,1000533.1905467768
82007,991871.5376218803
82008,983874.8034699707
82009,976559.3226536491
82010,969940.5097326507
82011,964032.7142680972
82012,958849.0788115693
82013,933188.5677899197
82014,907054.6391474671
82015,880972.94722601
82016,854948.2727564414
82017,828985.9856682516
82018,803092.1365444335
82019,777273.5651780802
82020,751538.0299557593
82021,725894.3627105282
82022,700352.654853299
82023,674924.482075739
82024,649623.1768112532
82025,624464.1600568324
82026,599465.347239209
82027,574647.6467242911
82028,550035.5745139637
82029,525658.0148500033
82030,501549.1640120504
82031,475050.6763403189
82032,448318.1426462772
82033,421619.6970733472
82034,394962.25249336724
82035,368354.71061063913
82036,341808.72540568793
82037,315339.84318172396
82038,288969.25205337605
82039,262726.550935951
82040,236654.28899792657
82041,210815.71202243786
82042,185308.59766870167
82043,160291.2608483508
82044,136034.18775722277
82045,113027.92651898305
82046,92213.4703153174
82047,75427.68750271494
82048,65828.1700825757
82049,66381.66719092516
82050,70482.26700100995
82051,74582.86681109475
82052,78683.46662117953
82053,75685.69728124635
82054,66645.66654899182
82055,57605.63581673727
82056,48565.605084482726
82057,33589.92732952375
82058,18388.576831255312
82059,1805.0816951968598
82060,25285.73710358916
82090,869.8035763233339
82091,16190.985699324194
82092,37771.65007172574
82093,62023.83328244031
82094,86276.0164931549
82095,110528.19970386948
82096,134780.38291458404
82097,159032.56612529862
82098,183378.6869081079
82099,208293.41759685925
82100,233671.89136953835
82101,259378.02107783745
82102,285323.2602160098
82103,311447.85730894114
82104,337710.1905841284
82105,359401.071478664
82106,339220.34946870233
82107,320046.49788323784
82108,302071.3096621097
82109,285521.2626664413
82110,270657.914623415
82111,257048.68355629107
82112,237074.81943100962
82113,218615.90586796147
82114,202087.50230702772
82115,187999.47574106822
82116,176935.71479252022
82117,169489.5025049151
82118,166147.93332926888
82119,167157.35113901136
82120,172441.36490423142
82121,181268.20785244086
82122,190656.19801231942
82123,200044.188172198
82124,194046.69376089663
82125,167051.95990787263
82126,140059.25624030625
82127,113070.03673880204
82128,86087.57841663525
82129,59121.13925802346
82130,32210.977270068714
82131,6146.950969315063
82132,13093.112215764453
83129,15121.628504016924
83130,12464.878845745834
83131,9808.129187474748
83132,6734.74751395314
83133,4482.438692860738
83134,15699.624899674614
83135,26916.81110648849
83136,22450.32359670338
83137,14844.857967318167
83138,5817.7988689912
83139,7611.9899132168275
83211,6134.4464341522835
83212,15692.345230941692
83213,37519.13689603566
83214,60307.36173584292
83215,85425.79800909293
83216,111427.80645531385
83217,137814.1688557291
83218,164399.9216038376
83219,191101.866315587
83220,217877.28746992658
83221,244702.06676937887
83222,271561.5778551121
83223,298446.44352565275
83224,325350.3784215767
83225,352269.0134329384
83226,379199.2179725167
83227,406138.69059339905
83228,433085.7017760726
83229,460038.92679731554
83230,486997.33392984647
83231,513960.107732819
83232,540926.5952295962
83233,567896.2673874834
83234,594868.6910559242
83235,620832.1184905637
83236,646654.7970539747
83237,672569.9471105983
83238,698567.2773325336
83239,724637.9428122881
83240,750774.303880108
83241,776969.7307939973
83242,803218.444617361
83243,829515.3868235167
83244,855856.1118438101
83245,882236.6980486814
83246,908653.6736222862
83247,935103.9545369874
83248,961584.7924099818
83249,988093.7304717522
83250,1014628.5662256015
83251,1041187.3196521631
83252,1053433.9213880892
83253,1058162.1982784881
83254,1063555.0991838824
83255,1069602.57111439
83256,1076293.580427287
83257,1080416.2992757892
83258,1081117.4153665297
83259,1082491.7329369402
83260,1084536.6927609383
83261,1087248.5106970014
83262,1090622.2123544256
83263,1094651.6780003016
83264,1099329.696777491
83265,1099374.7070933536
83266,1098625.3414990474
83267,1094001.8839051842
83268,1089823.7569569391
83269,1086300.8425235534
83270,1083439.5320953666
83271,1081245.0781144265
83272,1079721.5465972312
83273,1078827.5597926648
83274,1076424.5673269366
83275,1074694.7448097856
83276,1073641.3460269482
83277,1073266.362686982
83278,1065998.4643852694
83279,1055112.8886666265
83280,1044811.796252853
83281,1035112.6370341509
83282,1026032.4815065428
83283,1017587.9003138522
83284,1009794.8388775984
83285,1002668.4887750862
83286,996223.1578021039
83287,990472.1409004274
83288,966231.2827152287
83289,940240.4517157602
83290,914308.1112993567
83291,888439.3832631111
83292,862639.9904236282
83293,836916.3449373048
83294,811275.6521481205
83295,785726.0331142773
83296,760276.6696792943
83297,734937.9768414332
83298,709721.8082804835
83299,684641.7022750365
83300,659713.1769482855
83301,634954.0858867988
83302,610385.0477604121
83303,585847.3239822646
83304,559196.8338175688
83305,532581.553272367
83306,506007.03831114876
83307,479480.0671089818
83308,453008.99184149416
83309,426604.21777528204
83310,400278.8659897916
83311,374049.70591150963
83312,347938.49230417167
83313,321973.9218652862
83314,296194.5615566341
83315,270653.3395880051
83316,245424.6160525739
83317,220615.62523757605
83318,196385.50362330693
83319,172977.6805480788
83320,150775.6276796966
83321,130396.7094547243
83322,112833.12355435827
83323,99585.77059724132
83324,92527.49666915057
83325,93068.4631993922
83326,97169.063009477
83327,101269.6628195618
83328,105370.26262964658
83329,101127.35297343537
83330,92087.32224118082
83331,83047.29150892627
83332,71105.37523344123
83333,55904.02473517281
83334,35004.44544310332
83335,11523.790034711019
83336,10445.878695215142
83337,18877.67873984103
83338,27309.47878446692
83364,14064.617702797468
83365,2996.1715728500594
83366,20056.960848497587
83367,37117.75012414511
83368,54188.3726543776
83369,74546.90823666053
83370,98143.26594338278
83371,122395.44915409735
83372,146647.63236481193
83373,170899.8155755265
83374,195151.9987862411
83375,219404.1819969557
83376,243715.1192410887
83377,268461.290224002
83378,293604.95457463514
83379,319052.14989529736
83380,344735.66591643664
83381,370606.37387514906
83382,358219.6315099029
83383,340118.53773757676
83384,323261.4035519926
83385,307852.64387375506
83386,294119.98513143894
83387,275257.011109093
83388,256703.84970805346
83389,239760.94499554852
83390,224792.69346529484
83391,212217.33983255367
83392,202481.21793348916
83393,196007.87715306925
83394,193125.69015093835
83395,193994.78468891841
83396,198565.91040942393
83397,206583.53208022873
83398,215971.5222401073
83399,222254.0627643163
83400,195425.44963430666
83401,168651.54702610115
83402,141963.31309117677
83403,115420.18979948769
83404,89151.88255374107
83405,63500.363088744016
83406,39680.39896382852
83407,22159.675339093883
83408,6863.468933451504
83409,8432.73747219088
83410,23728.943877833255
84402,10327.625332235892
84403,1202.3449961845192
84404,7922.935339866854
84405,11747.343959649721
84406,14404.093617920807
84407,15399.171548047127
84408,16922.939918408985
84409,19360.024582829377
84410,11754.558953444162
84411,4149.093324058944
84412,3456.372305326272
84413,11061.837934711488
84486,12068.121173715754
84487,9758.67049137822
84488,31585.462156472197
84489,53412.25382156617
84490,75239.04548666015
84491,97184.04887390148
84492,120678.6163389248
84493,145395.7273355374
84494,170805.46423748415
84495,196639.5069647374
84496,222750.27448981415
84497,249050.7455745517
84498,275486.5930625166
84499,302022.2707734401
84500,328633.5970790231
84501,355303.57472878066
84502,382019.920031669
84503,408773.54169143003
84504,435557.57079048443
84505,462366.72302281915
84506,489196.8679834458
84507,516044.7313273971
84508,542907.6844332911
84509,569783.5930444738
84510,596670.706494481
84511,623567.5753874439
84512,650472.9895703035
84513,677385.9308005155
84514,704305.5362074283
84515,731231.0697846378
84516,757881.3965612134
84517,783839.3448003303
84518,809865.4367612234
84519,835953.3078251936
84520,862097.3495303873
84521,888292.6022830285
84522,914534.6655399075
84523,940819.6222856039
84524,967143.9752596624
84525,993504.5928854572
84526,1019898.6632445079
84527,1046323.6547509427
84528,1072777.2824285598
84529,1084695.2164250189
84530,1089956.844865793
84531,1095858.6290230458
84532,1102390.2874838589
84533,1107413.905703882
84534,1108097.939991922
84535,1109438.8359356972
84536,1111434.216114642
84537,1114080.563881438
84538,1117373.2540589992
84539,1121306.5927543684
84540,1125873.8655028923
84541,1126353.5903372036
84542,1125344.397482226
84543,1120632.7284995199
84544,1116554.258163894
84545,1113115.946639688
84546,1110323.7410337643
84547,1108182.5251928756
84548,1106696.0776936472
84549,1105691.7461259444
84550,1103347.2630263907
84551,1101659.7152499561
84552,1100632.1245454366
84553,1100266.3400096307
84554,1090635.9217413086
84555,1079998.701643291
84556,1069937.2305466684
84557,1060467.896293214
84558,1051606.6949326803
84559,1043369.1209662647
84560,1035770.0537979442
84561,1028823.6418858563
84562,1022543.1863065525
84563,999640.3755057271
84564,973792.6348491097
84565,948009.1302469148
84566,922295.2490263907
84567,896656.9810812786
84568,871101.0027929785
84569,845634.7748360832
84570,820266.6564948336
84571,795006.039664073
84572,769863.5063746651
84573,744851.0144939283
84574,719982.1172347092
84575,695272.2232930888
84576,670223.1276801628
84577,643668.4339097211
84578,617152.3837320944
84579,590680.181384664
84580,564257.9982729823
84581,537893.2055245226
84582,511594.67597294203
84583,485373.18057168426
84584,459241.9148473777
84585,433217.2068225123
84586,407319.4817603409
84587,381574.59579474886
84588,356015.7076455185
84589,330685.9477279804
84590,305642.2875833216
84591,280961.2426894129
84592,256747.40861008212
84593,233146.39984869113
84594,210364.5780468258
84595,188698.8808425539
84596,168580.18734609842
84597,150629.6501358844
84598,135710.36598017204
84599,124913.23136035482
84600,119362.16864358165
84601,119788.72750685735
84602,123855.85901794404
84603,127956.45882802883
84604,132057.05863811358
84605,126569.00866562437
84606,117528.97793336982
84607,108488.94720111528
84608,93419.4726390903
84609,71813.97258140349
84610,48333.3171730112
84611,26043.13944225473
84612,15203.775259710783
84613,6771.975215084893
84614,1659.8248295409965
84615,12596.576420755146
84616,28291.455944969104
84639,6318.6410448915585
84640,6862.146722023453
84641,23922.93599767098
84642,40983.72527331851
84643,58044.51454896604
84644,75105.30382461355
84645,92296.1624809394
84646,112238.3330481318
84647,134663.67439713926
84648,158514.88181503981
84649,182767.06502575436
84650,207019.248236469
84651,231271.43144718357
84652,255523.61465789814
84653,279775.79786861275
84654,304066.40044775466
84655,328704.70164464036
84656,353687.97814645857
84657,378948.00551971176
84658,378193.2882859143
84659,361094.8332753731
84660,345263.3689400402
84661,330880.8082157125
84662,313439.58639772487
84663,294816.584695299
84664,277573.8872834114
84665,261984.17355223486
84666,248358.91665505202
